ID_T,ID_C_T,RANK_T,PRIZE_T,LATITUDE_T,LONGITUDE_T,TYPE_T_1,TYPE_T_2,TYPE_T_3,TYPE_T_4,TYPE_T_5,TYPE_T_6
3959,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
3960,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3961,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3962,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3963,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3964,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3965,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3966,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
3967,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3968,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3969,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
3970,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3971,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3972,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3973,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3974,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3975,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3976,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3977,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3978,2,1,2406.941653260699,45.35,9.16,0,1,0,0,0,0
3979,1,1,2406.941653260699,30.26,-84.16,1,0,0,0,0,0
3981,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3982,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3983,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3984,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
3985,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3986,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3987,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3988,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3989,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
3990,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3991,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3992,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
3993,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
3994,2,5,2406.941653260699,34.41,-1.45,0,1,0,0,0,0
3995,2,5,2406.941653260699,40.47,14.22,0,1,0,0,0,0
3996,4,5,2406.941653260699,55.53,-4.15,0,0,0,1,0,0
3997,4,5,2406.941653260699,50.26,30.31,0,0,0,1,0,0
3998,2,5,2406.941653260699,-2.53,-78.59,0,1,0,0,0,0
3999,2,5,2406.941653260699,19.24,-99.09,0,1,0,0,0,0
4000,1,5,2406.941653260699,25.03,121.31,1,0,0,0,0,0
4001,1,5,2406.941653260699,13.45,100.31,1,0,0,0,0,0
4002,4,5,2406.941653260699,45.48,15.58,0,0,0,1,0,0
4003,1,5,2406.941653260699,-37.49,144.58,1,0,0,0,0,0
4004,4,5,2406.941653260699,43.18,-0.22,0,0,0,1,0,0
4005,5,5,2406.941653260699,33.44,-116.25,0,0,0,0,1,0
4006,2,6,2406.941653260699,29.46,-95.22,0,1,0,0,0,0
4007,2,1,2406.941653260699,22.09,-100.59,0,1,0,0,0,0
4008,2,1,2406.941653260699,-27.35,-48.32,0,1,0,0,0,0
4009,1,1,2406.941653260699,34.27,-118.37,1,0,0,0,0,0
4010,2,1,2406.941653260699,32.17,-64.46,0,1,0,0,0,0
4011,3,1,2406.941653260699,51.28,-3.11,0,0,1,0,0,0
4012,2,1,2406.941653260699,45.5,9.01,0,1,0,0,0,0
4013,1,1,2406.941653260699,13.19,75.47,1,0,0,0,0,0
4014,1,1,2406.941653260699,21.07,-101.4,1,0,0,0,0,0
4015,2,1,2406.941653260699,45.41,9.43,0,1,0,0,0,0
4016,2,1,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
4017,1,1,2406.941653260699,29.0,-13.4,1,0,0,0,0,0
4018,1,1,2406.941653260699,15.28,75.01,1,0,0,0,0,0
4019,1,1,2406.941653260699,19.24,-99.09,1,0,0,0,0,0
4020,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4021,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
4022,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4023,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4024,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
4025,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4026,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4027,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4028,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4029,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4030,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4031,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4032,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4033,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
4034,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4035,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4036,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4037,5,5,2406.941653260699,18.58,72.5,0,0,0,0,1,0
4038,2,5,2406.941653260699,41.2,69.18,0,1,0,0,0,0
4039,2,5,2406.941653260699,-17.48,-63.1,0,1,0,0,0,0
4040,2,5,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
4041,2,5,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
4042,1,5,2406.941653260699,12.13,-68.91,1,0,0,0,0,0
4043,1,5,2406.941653260699,22.17,114.09,1,0,0,0,0,0
4044,1,5,2406.941653260699,-1.17,116.5,1,0,0,0,0,0
4045,1,5,2406.941653260699,29.2,47.59,1,0,0,0,0,0
4046,3,5,2406.941653260699,-36.52,174.46,0,0,1,0,0,0
4047,2,5,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
4048,1,5,2406.941653260699,12.13,-68.91,1,0,0,0,0,0
4049,2,5,2406.941653260699,-31.23,-57.58,0,1,0,0,0,0
4050,1,5,2406.941653260699,18.28,-77.55,1,0,0,0,0,0
4051,3,5,2406.941653260699,43.19,76.55,0,0,1,0,0,0
4052,1,5,2406.941653260699,-7.15,112.45,1,0,0,0,0,0
4053,2,5,2406.941653260699,33.5,35.5,0,1,0,0,0,0
4054,1,5,2406.941653260699,-22.16,166.27,1,0,0,0,0,0
4055,1,5,2406.941653260699,-17.5,31.03,1,0,0,0,0,0
4056,2,5,2406.941653260699,37.58,23.43,0,1,0,0,0,0
4057,3,5,2406.941653260699,60.1,24.58,0,0,1,0,0,0
4058,2,5,2406.941653260699,36.47,3.03,0,1,0,0,0,0
4059,3,5,2406.941653260699,46.25,20.2,0,0,1,0,0,0
4060,2,5,2406.941653260699,42.09,24.45,0,1,0,0,0,0
4061,4,5,2406.941653260699,52.17,16.52,0,0,0,1,0,0
4062,4,5,2406.941653260699,41.43,44.49,0,0,0,1,0,0
4063,2,1,2406.941653260699,33.45,-84.23,0,1,0,0,0,0
4064,2,1,2406.941653260699,49.5,18.17,0,1,0,0,0,0
4065,2,1,2406.941653260699,41.54,12.29,0,1,0,0,0,0
4066,2,1,2406.941653260699,28.0,-15.25,0,1,0,0,0,0
4067,2,1,2406.941653260699,36.48,10.11,0,1,0,0,0,0
4068,2,1,2406.941653260699,51.03,13.44,0,1,0,0,0,0
4069,2,1,2406.941653260699,50.05,14.26,0,1,0,0,0,0
4070,2,1,2406.941653260699,34.41,-90.23,0,1,0,0,0,0
4072,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4073,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
4074,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4075,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4076,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4077,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4078,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4079,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4080,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4081,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
4082,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4083,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4084,1,1,2406.941653260699,40.23,71.46,1,0,0,0,0,0
4085,2,1,2406.941653260699,40.43,-73.51,0,1,0,0,0,0
4086,2,1,2406.941653260699,43.49,7.46,0,1,0,0,0,0
4087,2,1,2406.941653260699,45.48,15.58,0,1,0,0,0,0
4088,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4089,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4090,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4091,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4092,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4093,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4094,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4095,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4096,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4097,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4098,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4099,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4100,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4101,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4102,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4103,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4104,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4105,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4106,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4107,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4108,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4109,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4110,1,1,2406.941653260699,35.06,129.03,1,0,0,0,0,0
4111,2,1,2406.941653260699,48.56,8.24,0,1,0,0,0,0
4112,2,1,2406.941653260699,45.03,7.4,0,1,0,0,0,0
4113,2,1,2406.941653260699,49.39,8.47,0,1,0,0,0,0
4114,2,1,2406.941653260699,49.29,17.07,0,1,0,0,0,0
4115,2,1,2406.941653260699,44.33,10.47,0,1,0,0,0,0
4116,5,1,2406.941653260699,51.24,-0.18,0,0,0,0,1,0
4117,1,1,2406.941653260699,39.08,-121.37,1,0,0,0,0,0
4118,2,1,2406.941653260699,48.43,21.15,0,1,0,0,0,0
4119,2,1,2406.941653260699,46.01,8.58,0,1,0,0,0,0
4120,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4121,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4122,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4123,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4124,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4125,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4126,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4127,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4128,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4129,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4130,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4131,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4132,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4133,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4134,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4135,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4136,2,6,2406.941653260699,51.12,6.47,0,1,0,0,0,0
4137,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4138,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4139,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4140,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4141,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4142,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4143,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4144,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4145,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4146,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4147,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4148,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4149,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4150,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4151,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4152,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4153,2,6,2406.941653260699,48.52,2.2,0,1,0,0,0,0
4154,2,1,2406.941653260699,52.16,10.31,0,1,0,0,0,0
4155,2,1,2406.941653260699,45.28,9.12,0,1,0,0,0,0
4156,2,1,2406.941653260699,44.11,28.39,0,1,0,0,0,0
4157,2,1,2406.941653260699,44.43,10.36,0,1,0,0,0,0
4158,2,1,2406.941653260699,45.34,8.03,0,1,0,0,0,0
4159,4,1,2406.941653260699,53.2,-6.15,0,0,0,1,0,0
4160,2,1,2406.941653260699,44.01,1.21,0,1,0,0,0,0
4161,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4162,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4163,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4164,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4165,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4166,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4167,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4168,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4169,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4170,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4171,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4172,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4173,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4174,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4175,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4176,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4177,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4178,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4179,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4180,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4181,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4182,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
4183,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4184,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4185,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4186,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4187,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4188,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4189,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4190,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4191,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4192,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4193,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4194,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4195,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4196,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4197,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4198,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4199,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4200,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4201,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4202,1,1,2406.941653260699,37.53,-4.46,1,0,0,0,0,0
4203,1,1,2406.941653260699,42.06,-87.44,1,0,0,0,0,0
4204,2,1,2406.941653260699,-2.53,-78.59,0,1,0,0,0,0
4205,2,1,2406.941653260699,45.09,10.48,0,1,0,0,0,0
4206,2,1,2406.941653260699,47.33,10.01,0,1,0,0,0,0
4207,2,1,2406.941653260699,52.25,16.55,0,1,0,0,0,0
4208,2,1,2406.941653260699,52.06,4.17,0,1,0,0,0,0
4209,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4210,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4211,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4212,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4213,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4214,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4215,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4216,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4217,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4218,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4219,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4220,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4221,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4222,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4223,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4224,5,6,2406.941653260699,51.3,-0.1,0,0,0,0,1,0
4225,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4226,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4227,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4228,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4229,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
4230,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4231,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4232,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4233,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4234,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4235,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4236,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4237,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4238,1,1,2406.941653260699,36.59,-121.54,1,0,0,0,0,0
4239,2,1,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
4240,1,1,2406.941653260699,41.01,28.58,1,0,0,0,0,0
4241,5,1,2406.941653260699,53.3,-2.15,0,0,0,0,1,0
4242,1,1,2406.941653260699,53.13,45.0,1,0,0,0,0,0
4243,2,1,2406.941653260699,44.04,12.34,0,1,0,0,0,0
4244,1,1,2406.941653260699,-22.44,-45.35,1,0,0,0,0,0
4245,1,1,2406.941653260699,45.24,-72.44,1,0,0,0,0,0
4246,1,1,2406.941653260699,38.03,-84.3,1,0,0,0,0,0
4247,5,1,2406.941653260699,52.58,-1.1,0,0,0,0,1,0
4248,1,1,2406.941653260699,43.24,13.32,1,0,0,0,0,0
4249,2,1,2406.941653260699,61.3,23.45,0,1,0,0,0,0
4250,1,1,2406.941653260699,53.31,49.26,1,0,0,0,0,0
4251,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4252,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4253,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4254,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4255,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4256,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4257,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4258,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4259,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4260,4,6,2406.941653260699,48.08,11.34,0,0,0,1,0,0
4261,3,6,2406.941653260699,48.08,11.34,0,0,1,0,0,0
4262,3,6,2406.941653260699,48.08,11.34,0,0,1,0,0,0
4263,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4264,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4265,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4266,5,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,0,1,0
4267,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4268,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4269,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4270,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4271,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4272,1,1,2406.941653260699,-19.49,-43.57,1,0,0,0,0,0
4273,2,1,2406.941653260699,51.07,45.48,0,1,0,0,0,0
4274,1,1,2406.941653260699,40.57,-4.07,1,0,0,0,0,0
4275,2,1,2406.941653260699,45.45,21.13,0,1,0,0,0,0
4276,2,1,2406.941653260699,41.17,16.26,0,1,0,0,0,0
4277,1,1,2406.941653260699,49.16,-123.07,1,0,0,0,0,0
4278,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4279,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4280,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4281,5,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,0,1,0
4282,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4283,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4284,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4285,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
4286,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
4287,5,5,2406.941653260699,50.46,0.17,0,0,0,0,1,0
4288,2,5,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
4289,1,5,2406.941653260699,46.49,-71.14,1,0,0,0,0,0
4290,2,5,2406.941653260699,59.55,10.45,0,1,0,0,0,0
4291,2,5,2406.941653260699,59.5,22.57,0,1,0,0,0,0
